"Address","Status Code","Title 1","Content Type","Status","Indexability","Indexability Status","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","category 1","product 1","URL Encoded Address","Crawl Timestamp"
"https://www.coxandcox.co.uk/cox-cox-paint-sample-pots/","200","Cox & Cox Paint - Sample Pots","text/html; charset=UTF-8","OK","Indexable","","29","274","","0","0","","","","","","Cox & Cox Paint - Sample Pots","29","","0","","","","","","https://www.coxandcox.co.uk/cox-cox-paint-sample-pots/","","","","","","","","","1","","4038","4026","99.950","402","259","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/cox-cox-paint-sample-pots/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/security-and-privacy%20/","301","","text/html; charset=UTF-8","Moved Permanently","Non-Indexable","Redirected","0","0","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","4026","4026","99.950","0","0","","","","","","","","","","https://www.coxandcox.co.uk/security-and-privacy","HTTP Redirect","","HTTP/1.1","","","https://www.coxandcox.co.uk/security-and-privacy%20/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/christmas/christmas-tree-decorations/","200","Christmas Tree Decorations | Christmas Baubles & Ornaments | Cox & Cox","text/html; charset=UTF-8","OK","Indexable","","70","661","","0","0","","","","","","Christmas Tree Decorations","26","Christmas Tree Decorations","26","","","","","","https://www.coxandcox.co.uk/christmas/christmas-tree-decorations/","","","","","","","","","1","","8106","4026","99.950","478","294","","","","","","","","","","","","","HTTP/1.1","Filter Christmas Tree Decorations Candles and Holders Wrap Ribbon and Tags Christmas Accessories Christmas Lighting Outdoor Christmas Wreaths and Garlands Christmas Trees Christmas Cushions and Throws Christmas Crackers Christmas Wall Art Trends","","https://www.coxandcox.co.uk/christmas/christmas-tree-decorations/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/mirrors/full-length-mirrors/","200","Full Length Mirrors, Large Long Free Standing Floor Mirrors for Sale UK","text/html; charset=UTF-8","OK","Indexable","","71","632","","0","0","","","","","","Full Length Mirrors","19","","0","","","","","","https://www.coxandcox.co.uk/mirrors/full-length-mirrors/","","","","","","","","","1","","8078","4026","99.950","458","285","","","","","","","","","","","","","HTTP/1.1","Filter Bathroom Mirrors Full Length Mirrors Outdoor Mirrors Wall Mirrors Table Mirrors Decorative Mirrors Round Mirrors","","https://www.coxandcox.co.uk/mirrors/full-length-mirrors/","2021-09-08 16:13:28"
"https://www.coxandcox.co.uk/paint-lookbook/","301","","text/html; charset=UTF-8","Moved Permanently","Non-Indexable","Redirected","0","0","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","4027","4026","99.950","0","0","","","","","","","","","","https://www.coxandcox.co.uk/paint-lookbook","HTTP Redirect","","HTTP/1.1","","","https://www.coxandcox.co.uk/paint-lookbook/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/outdoor/outdoor-furniture/outdoor-hanging-chairs/","200","Outdoor Hanging Chairs - Outdoor Furniture - Outdoor","text/html; charset=UTF-8","OK","Indexable","","52","475","","0","0","","","","","","Outdoor Hanging Chairs","22","","0","","","","","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/outdoor-hanging-chairs/","","","","","","","","","1","","4064","4026","99.950","407","259","","","","","","","","","","","","","HTTP/1.1","Filter Bistro Sets Benches & Chairs Outdoor Dining Tables & Chairs Lounge & Corner Sets Outdoor Side Tables Kids Outdoor Outdoor Hanging Chairs Daybeds & Loungers Furniture Covers","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/outdoor-hanging-chairs/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/christmas/christmas-lighting/","200","Christmas Lighting |Christmas Tree Lights | Cox & Cox","text/html; charset=UTF-8","OK","Indexable","","53","477","","0","0","","","","","","Christmas Lighting","18","Christmas Lighting","18","","","","","","https://www.coxandcox.co.uk/christmas/christmas-lighting/","","","","","","","","","1","","4032","4026","99.950","426","269","","","","","","","","","","","","","HTTP/1.1","Filter Christmas Tree Decorations Candles and Holders Wrap Ribbon and Tags Christmas Accessories Christmas Lighting Outdoor Christmas Wreaths and Garlands Christmas Trees Christmas Cushions and Throws Christmas Crackers Christmas Wall Art Trends","","https://www.coxandcox.co.uk/christmas/christmas-lighting/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/outdoor/outdoor-furniture/daybeds-loungers/","200","Daybeds & Loungers - Outdoor Furniture - Outdoor","text/html; charset=UTF-8","OK","Indexable","","48","449","","0","0","","","","","","Daybeds & Loungers","18","","0","","","","","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/daybeds-loungers/","","","","","","","","","1","","4032","4026","99.950","409","260","","","","","","","","","","","","","HTTP/1.1","Filter Bistro Sets Benches & Chairs Outdoor Dining Tables & Chairs Lounge & Corner Sets Outdoor Side Tables Kids Outdoor Outdoor Hanging Chairs Daybeds & Loungers Furniture Covers","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/daybeds-loungers/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/trade-customers","200","Trade Customers","text/html; charset=UTF-8","OK","Indexable","","15","153","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","4029","4026","99.950","386","251","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/trade-customers","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/outdoor/outdoor-furniture/","200","Luxury Garden Furniture, Modern Rattan Outdoor Furniture Sets for Sale UK","text/html; charset=UTF-8","OK","Indexable","","73","669","","0","0","","","","","","Outdoor Furniture","17","","0","","","","","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/","","","","","","","","","1","","8071","4026","99.950","474","292","","","","","","","","","","","","","HTTP/1.1","Filter Outdoor Accessories Outdoor Furniture Planting Outdoor Lighting Trends","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/","2021-09-08 16:13:28"
"https://www.coxandcox.co.uk/mirrors/outdoor-mirrors/","200","Garden Mirrors, Outdoor Arched Window Mirrors, Window Pane & Frame Mirrors UK","text/html; charset=UTF-8","OK","Indexable","","77","748","","0","0","","","","","","Outdoor Mirrors","15","","0","","","","","","https://www.coxandcox.co.uk/mirrors/outdoor-mirrors/","","","","","","","","","1","","8078","4026","99.950","424","268","","","","","","","","","","","","","HTTP/1.1","Filter Bathroom Mirrors Full Length Mirrors Outdoor Mirrors Wall Mirrors Table Mirrors Decorative Mirrors Round Mirrors","","https://www.coxandcox.co.uk/mirrors/outdoor-mirrors/","2021-09-08 16:13:28"
"https://www.coxandcox.co.uk/your-style/","301","","text/html; charset=UTF-8","Moved Permanently","Non-Indexable","Redirected","0","0","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","8054","4026","99.950","0","0","","","","","","","","","","https://www.coxandcox.co.uk/your-style","HTTP Redirect","","HTTP/1.1","","","https://www.coxandcox.co.uk/your-style/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/soft-furnishings/cushions/","200","Luxury Cushions & Throw Pillows, Patterned & Plain Wool & Linen Cushions UK","text/html; charset=UTF-8","OK","Indexable","","75","693","","0","0","","","","","","Cushions & Seatpads","19","","0","","","","","","https://www.coxandcox.co.uk/soft-furnishings/cushions/","","","","","","","","","1","","8106","4026","99.950","476","293","","","","","","","","","","","","","HTTP/1.1","Filter Bed Linen Quilts & Bedspreads Throws Cushions Sheepskin & Faux Fur Faux Fur Rugs Curtains","","https://www.coxandcox.co.uk/soft-furnishings/cushions/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/furniture/living/media-units/","200","Media Units - Living - Furniture","text/html; charset=UTF-8","OK","Indexable","","32","267","","0","0","","","","","","Media Units","11","","0","","","","","","https://www.coxandcox.co.uk/furniture/living/media-units/","","","","","","","","","1","","4031","4026","99.950","429","270","","","","","","","","","","","","","HTTP/1.1","Filter Coffee Tables Side Tables Console Tables Sideboards Media Units Bookcases & Shelf Units Occasional Chairs Display Cabinets Drinks Trolleys Desks & Office Furniture Wall Cabinets Nesting Tables","","https://www.coxandcox.co.uk/furniture/living/media-units/","2021-09-08 16:13:29"
"https://www.coxandcox.co.uk/style-notes/","301","","text/html; charset=UTF-8","Moved Permanently","Non-Indexable","Redirected","0","0","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","4028","4026","99.950","0","0","","","","","","","","","","https://www.coxandcox.co.uk/style-notes","HTTP Redirect","","HTTP/1.1","","","https://www.coxandcox.co.uk/style-notes/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/furniture/custom-made-upholstery/","200","Custom Made Sofas & Armchairs & Love Seats, 2 & 3 Seater Sofas UK","text/html; charset=UTF-8","OK","Indexable","","65","630","","0","0","","","","","","CUSTOM MADE UPHOLSTERY","22","CUSTOM MADE UPHOLSTERY","22","","","","","","https://www.coxandcox.co.uk/furniture/custom-made-upholstery/","","","","","","","","","1","","12107","4026","99.950","492","289","","","","","","","","","","","","","HTTP/1.1","Filter Seating Tables Furniture Collections Custom Made Upholstery Sofas Bedroom Furniture Sofas & Armchairs Living Dining & Kitchen Hallway","","https://www.coxandcox.co.uk/furniture/custom-made-upholstery/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/new-this-season-all/new-furniture/","200","New Furniture - New This Season","text/html; charset=UTF-8","OK","Indexable","","31","294","","0","0","","","","","","","0","","0","","","","","","https://www.coxandcox.co.uk/new-this-season-all/new-furniture/","","","","","","","","","1","","4082","4026","99.950","476","293","","","","","","","","","","","","","HTTP/1.1","Filter New Indoor Living New Furniture New Lighting New Mirrors New Outdoor New Rugs New Storage New Soft Furnishings","","https://www.coxandcox.co.uk/new-this-season-all/new-furniture/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/lighting/lamps-lights/bedside-lights/","200","Bedside Lamps, Luxury Bedside Table Lamps & Modern Bedroom Lights UK","text/html; charset=UTF-8","OK","Indexable","","68","670","","0","0","","","","","","Bedside Lights","14","","0","","","","","","https://www.coxandcox.co.uk/lighting/lamps-lights/bedside-lights/","","","","","","","","","1","","4072","4026","99.950","427","269","","","","","","","","","","","","","HTTP/1.1","Filter Table Lamps Desk Lamps Floor Lamps Bedside Lights Wall Lights Bathroom Lights","","https://www.coxandcox.co.uk/lighting/lamps-lights/bedside-lights/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/outdoor/","200","Outdoor Furniture | Outdoor Lighting | Garden Accessories | Cox & Cox","text/html; charset=UTF-8","OK","Indexable","","69","626","","0","0","","","","","","OUTDOOR","7","OUTDOOR","7","","","","","","https://www.coxandcox.co.uk/outdoor/","","","","","","","","","1","","8106","4026","99.950","505","295","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/outdoor/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/furniture/bedroom/childrens-furniture/","200","Kid's Bedroom - Bedroom Furniture - Furniture","text/html; charset=UTF-8","OK","Indexable","","45","406","","0","0","","","","","","Kids’ Bedroom","13","","0","","","","","","https://www.coxandcox.co.uk/furniture/bedroom/childrens-furniture/","","","","","","","","","1","","12087","4026","99.950","475","292","","","","","","","","","","","","","HTTP/1.1","Filter Wardrobes, Clothes Rails & Screens Ready to Deliver Beds & Headboards Beds & Headboards Bedside Tables Chests of Drawers Kid's Bedroom Dressing Tables & Stools Wardrobes","","https://www.coxandcox.co.uk/furniture/bedroom/childrens-furniture/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/new-arrivals/","200","Interior Design Trends 2021, Latest Home Décor Trends from Cox & Cox","text/html; charset=UTF-8","OK","Indexable","","68","640","","0","0","","","","","","","0","","0","","","","","","https://www.coxandcox.co.uk/new-arrivals/","","","","","","","","","1","","4037","4026","99.950","479","295","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/new-arrivals/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/deco-luxe/","200","Deco Luxe","text/html; charset=UTF-8","OK","Indexable","","9","93","","0","0","","","","","","DECO LUXE","9","DECO LUXE","9","","","","","","https://www.coxandcox.co.uk/deco-luxe/","","","","","","","","","1","","4040","4026","99.950","479","295","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/deco-luxe/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/christmas-lookbook/","301","","text/html; charset=UTF-8","Moved Permanently","Non-Indexable","Redirected","0","0","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","8053","4026","99.950","0","0","","","","","","","","","","https://www.coxandcox.co.uk/christmas-lookbook","HTTP Redirect","","HTTP/1.1","","","https://www.coxandcox.co.uk/christmas-lookbook/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/furniture/dining-kitchen/dining-tables/","200","Dining Tables - Dining & Kitchen - Furniture","text/html; charset=UTF-8","OK","Indexable","","44","375","","0","0","","","","","","Dining Tables","13","Dining Tables","13","","","","","","https://www.coxandcox.co.uk/furniture/dining-kitchen/dining-tables/","","","","","","","","","1","","4031","4026","99.950","421","266","","","","","","","","","","","","","HTTP/1.1","Filter Dining Chairs Dining Tables Dressers Wine Cabinets Racks Stools Kitchen Islands & Units Benches","","https://www.coxandcox.co.uk/furniture/dining-kitchen/dining-tables/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/industrial-loft/","200","Industrial Loft","text/html; charset=UTF-8","OK","Indexable","","15","119","","0","0","","","","","","INDUSTRIAL LOFT","15","INDUSTRIAL LOFT","15","","","","","","https://www.coxandcox.co.uk/industrial-loft/","","","","","","","","","1","","4041","4026","99.950","479","295","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/industrial-loft/","2021-09-08 16:13:30"
"https://www.coxandcox.co.uk/scandi/","200","Scandinavian Furniture, Scandi Designs, Danish, Swedish & Nordic Furniture","text/html; charset=UTF-8","OK","Indexable","","74","665","","0","0","","","","","","SCANDI","6","SCANDI","6","","","","","","https://www.coxandcox.co.uk/scandi/","","","","","","","","","1","","4039","4026","99.950","479","295","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/scandi/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/storage/boot-room/shoe-storage/","200","Shoe Storage - Boot Room - Storage","text/html; charset=UTF-8","OK","Indexable","","34","328","","0","0","","","","","","Shoe Storage","12","","0","","","","","","https://www.coxandcox.co.uk/storage/boot-room/shoe-storage/","","","","","","","","","1","","4032","4026","99.950","419","265","","","","","","","","","","","","","HTTP/1.1","Filter Boot Room Accessories & Furniture Doormats Shoe Storage","","https://www.coxandcox.co.uk/storage/boot-room/shoe-storage/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/furniture/dining-kitchen/benches/","200","Benches - Dining & Kitchen - Furniture","text/html; charset=UTF-8","OK","Indexable","","38","332","","0","0","","","","","","","0","","0","","","","","","https://www.coxandcox.co.uk/furniture/dining-kitchen/benches/","","","","","","","","","1","","8057","4026","99.950","431","271","","","","","","","","","","","","","HTTP/1.1","Filter Dining Chairs Dining Tables Dressers Wine Cabinets Racks Stools Kitchen Islands & Units Benches","","https://www.coxandcox.co.uk/furniture/dining-kitchen/benches/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/indoor-living/decorative-home/candles-holders/","200","Decorative Candles, Candle Holders & Lanterns, Pillar Candles & Tea Lights UK","text/html; charset=UTF-8","OK","Indexable","","77","699","","0","0","","","","","","Candle Holders","14","","0","","","","","","https://www.coxandcox.co.uk/indoor-living/decorative-home/candles-holders/","","","","","","","","","1","","4032","4026","99.950","447","279","","","","","","","","","","","","","HTTP/1.1","Filter Bowls, Dishes & Trinket Boxes Candles & Holders Clocks Faux Plants & Flowers Indoor Planting Kitchen Accessories & Tableware Photo Frames Trinket Boxes & Dishes Ornaments Vases Wall Art Bathroom Accessories Home Office Kids Gifts","","https://www.coxandcox.co.uk/indoor-living/decorative-home/candles-holders/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/soft-furnishings/bed-linen/","200","Luxury Bed Linen, Duvet Covers, Bed Sheets, Bedding Sets & Pillowcases","text/html; charset=UTF-8","OK","Indexable","","70","651","","0","0","","","","","","Bed Linen","9","","0","","","","","","https://www.coxandcox.co.uk/soft-furnishings/bed-linen/","","","","","","","","","1","","4032","4026","99.950","418","265","","","","","","","","","","","","","HTTP/1.1","Filter Bed Linen Quilts & Bedspreads Throws Cushions Sheepskin & Faux Fur Faux Fur Rugs Curtains","","https://www.coxandcox.co.uk/soft-furnishings/bed-linen/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/christmas/christmas-trees/","200","Christmas trees | Pre-Lit Christmas Trees | Cox & Cox","text/html; charset=UTF-8","OK","Indexable","","53","478","","0","0","","","","","","Christmas Trees","15","Christmas Trees","15","","","","","","https://www.coxandcox.co.uk/christmas/christmas-trees/","","","","","","","","","1","","8103","4026","99.950","474","292","","","","","","","","","","","","","HTTP/1.1","Filter Christmas Tree Decorations Candles and Holders Wrap Ribbon and Tags Christmas Accessories Christmas Lighting Outdoor Christmas Wreaths and Garlands Christmas Trees Christmas Cushions and Throws Christmas Crackers Christmas Wall Art Trends","","https://www.coxandcox.co.uk/christmas/christmas-trees/","2021-09-08 16:13:32"
"https://www.coxandcox.co.uk/outdoor/lighting/outdoor-lights/","200","Outdoor Lighting, Outside Wall Lights, Lanterns, Spotlights & Downlights UK","text/html; charset=UTF-8","OK","Indexable","","75","665","","0","0","","","","","","Outdoor Wall Lights","19","","0","","","","","","https://www.coxandcox.co.uk/outdoor/lighting/outdoor-lights/","","","","","","","","","1","","8058","4026","99.950","465","288","","","","","","","","","","","","","HTTP/1.1","Filter Outdoor Wall Lights Decorative Outdoor Lights Festoon Lights","","https://www.coxandcox.co.uk/outdoor/lighting/outdoor-lights/","2021-09-08 16:13:31"
"https://www.coxandcox.co.uk/outdoor/trends/industrial/","200","Industrial - Trends - Outdoor","text/html; charset=UTF-8","OK","Indexable","","29","250","","0","0","","","","","","Industrial","10","","0","","","","","","https://www.coxandcox.co.uk/outdoor/trends/industrial/","","","","","","","","","1","","4033","4026","99.950","439","275","","","","","","","","","","","","","HTTP/1.1","Filter Country Classic Modern Rustic Riviera Mood Sanctuary Garden Industrial Scandi","","https://www.coxandcox.co.uk/outdoor/trends/industrial/","2021-09-08 16:13:32"
"https://www.coxandcox.co.uk/outdoor/trends/sanctuary-garden/","200","Sanctuary Garden - Trends - Outdoor","text/html; charset=UTF-8","OK","Indexable","","35","331","","0","0","","","","","","Sanctuary Garden","16","","0","","","","","","https://www.coxandcox.co.uk/outdoor/trends/sanctuary-garden/","","","","","","","","","1","","4033","4026","99.950","413","262","","","","","","","","","","","","","HTTP/1.1","Filter Country Classic Modern Rustic Riviera Mood Sanctuary Garden Industrial Scandi","","https://www.coxandcox.co.uk/outdoor/trends/sanctuary-garden/","2021-09-08 16:13:33"
"https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/adventurer/","200","Adventurer - Trends - Kids - Decorative Home - Indoor Living","text/html; charset=UTF-8","OK","Indexable","","60","532","","0","0","","","","","","Adventurer","10","","0","","","","","","https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/adventurer/","","","","","","","","","1","","4036","4026","99.950","463","286","","","","","","","","","","","","","HTTP/1.1","Filter Monochrome Modern Abstract Adventurer To the Moon & Back Under the Sea","","https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/adventurer/","2021-09-08 16:13:32"
"https://www.coxandcox.co.uk/furniture/living/console-tables/","200","Console Tables - Living - Furniture","text/html; charset=UTF-8","OK","Indexable","","35","300","","0","0","","","","","","Console Tables","14","","0","","","","","","https://www.coxandcox.co.uk/furniture/living/console-tables/","","","","","","","","","1","","12197","4026","99.950","479","296","","","","","","","","","","","","","HTTP/1.1","Filter Coffee Tables Side Tables Console Tables Sideboards Media Units Bookcases & Shelf Units Occasional Chairs Display Cabinets Drinks Trolleys Desks & Office Furniture Wall Cabinets Nesting Tables","","https://www.coxandcox.co.uk/furniture/living/console-tables/","2021-09-08 16:13:32"
"https://www.coxandcox.co.uk/new-this-season-all/new-lighting/","200","New Lighting - New This Season","text/html; charset=UTF-8","OK","Indexable","","30","284","","0","0","","","","","","","0","","0","","","","","","https://www.coxandcox.co.uk/new-this-season-all/new-lighting/","","","","","","","","","1","","4076","4026","99.950","450","281","","","","","","","","","","","","","HTTP/1.1","Filter New Indoor Living New Furniture New Lighting New Mirrors New Outdoor New Rugs New Storage New Soft Furnishings","","https://www.coxandcox.co.uk/new-this-season-all/new-lighting/","2021-09-08 16:13:33"
"https://www.coxandcox.co.uk/room-builder","200","Build Your Room","text/html; charset=UTF-8","OK","Indexable","","15","148","","0","0","","","","","","ROOM BUILDER","12","ROOM BUILDER","12","","","","","","","","","","","","","","","1","","4029","4026","99.950","386","251","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/room-builder","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/furniture/tables/trolleys/","200","Vintage Drinks Trolleys, Retro Metal Bar Trolleys & Cocktail Trolleys UK","text/html; charset=UTF-8","OK","Indexable","","72","632","","0","0","","","","","","Drinks Trolleys","15","","0","","","","","","https://www.coxandcox.co.uk/furniture/tables/trolleys/","","","","","","","","","1","","4032","4026","99.950","415","264","","","","","","","","","","","","","HTTP/1.1","Filter Dining Tables Console Tables Side Tables Bedside Tables Coffee Tables Storage & Drinks Trolleys Dressing Tables Desks","","https://www.coxandcox.co.uk/furniture/tables/trolleys/","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/lighting/lamps-lights/floor-lamps/","200","Modern Floor Lamps, Copper & Metal Floor Standing Lamps & Reading Lights UK","text/html; charset=UTF-8","OK","Indexable","","75","719","","0","0","","","","","","Floor Lamps","11","","0","","","","","","https://www.coxandcox.co.uk/lighting/lamps-lights/floor-lamps/","","","","","","","","","1","","4040","4026","99.950","457","285","","","","","","","","","","","","","HTTP/1.1","Filter Table Lamps Desk Lamps Floor Lamps Bedside Lights Wall Lights Bathroom Lights","","https://www.coxandcox.co.uk/lighting/lamps-lights/floor-lamps/","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/soft-furnishings/rugs/rugs/","200","Luxury Rugs, Large Round Bedroom & Living Room Rugs for Sale Online UK","text/html; charset=UTF-8","OK","Indexable","","70","670","","0","0","","","","","","Rugs","4","","0","","","","","","https://www.coxandcox.co.uk/soft-furnishings/rugs/rugs/","","","","","","","","","1","","12106","4026","99.950","477","293","","","","","","","","","","","","","HTTP/1.1","Filter Rugs Runners Sheepskin Rugs","","https://www.coxandcox.co.uk/soft-furnishings/rugs/rugs/","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/outdoor/outdoor-furniture/bistro-sets/","200","Modern Garden Bistro Sets, Small Outdoor Wooden & Metal Bistro Table & Chairs UK","text/html; charset=UTF-8","OK","Indexable","","80","758","","0","0","","","","","","Bistro Sets","11","","0","","","","","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/bistro-sets/","","","","","","","","","1","","4032","4026","99.950","393","252","","","","","","","","","","","","","HTTP/1.1","Filter Bistro Sets Benches & Chairs Outdoor Dining Tables & Chairs Lounge & Corner Sets Outdoor Side Tables Kids Outdoor Outdoor Hanging Chairs Daybeds & Loungers Furniture Covers","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/bistro-sets/","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/lighting/ceiling-lights/shades/","200","Modern Lamp Shades, Metal, Copper, Velvet & Wooden Ceiling Light Shades UK","text/html; charset=UTF-8","OK","Indexable","","74","712","","0","0","","","","","","Light Shades","12","","0","","","","","","https://www.coxandcox.co.uk/lighting/ceiling-lights/shades/","","","","","","","","","1","","4032","4026","99.950","433","272","","","","","","","","","","","","","HTTP/1.1","Filter Pendants Chandeliers and Decorative Lighting Shades","","https://www.coxandcox.co.uk/lighting/ceiling-lights/shades/","2021-09-08 16:13:33"
"https://www.coxandcox.co.uk/clearpay-faq","200","Clearpay FAQ","text/html; charset=UTF-8","OK","Indexable","","12","126","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","1","","4029","4026","99.950","386","251","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/clearpay-faq","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/furniture/bedroom/chests-of-drawers/","200","Chests of Drawers - Bedroom Furniture - Furniture","text/html; charset=UTF-8","OK","Indexable","","49","443","","0","0","","","","","","Chests of Drawers","17","","0","","","","","","https://www.coxandcox.co.uk/furniture/bedroom/chests-of-drawers/","","","","","","","","","1","","4111","4026","99.950","431","271","","","","","","","","","","","","","HTTP/1.1","Filter Wardrobes, Clothes Rails & Screens Ready to Deliver Beds & Headboards Beds & Headboards Bedside Tables Chests of Drawers Kid's Bedroom Dressing Tables & Stools Wardrobes","","https://www.coxandcox.co.uk/furniture/bedroom/chests-of-drawers/","2021-09-08 16:13:33"
"https://www.coxandcox.co.uk/furniture/sofas-armchairs/","200","Sofas & Armchairs - Furniture","text/html; charset=UTF-8","OK","Indexable","","29","260","","0","0","","","","","","READY-MADE SOFAS & ARMCHAIRS","28","READY-MADE SOFAS & ARMCHAIRS","28","","","","","","https://www.coxandcox.co.uk/furniture/sofas-armchairs/","","","","","","","","","1","","8075","4026","99.950","478","294","","","","","","","","","","","","","HTTP/1.1","Filter Seating Tables Furniture Collections Custom Made Upholstery Sofas Bedroom Furniture Sofas & Armchairs Living Dining & Kitchen Hallway","","https://www.coxandcox.co.uk/furniture/sofas-armchairs/","2021-09-08 16:13:33"
"https://www.coxandcox.co.uk/outdoor/outdoor-furniture/chairs-benches-loungers/","200","Modern Garden Chairs, Benches & Loungers, Luxury Wooden & Metal Outdoor Furniture UK","text/html; charset=UTF-8","OK","Indexable","","84","809","","0","0","","","","","","Benches & Chairs","16","","0","","","","","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/chairs-benches-loungers/","","","","","","","","","1","","4032","4026","99.950","441","276","","","","","","","","","","","","","HTTP/1.1","Filter Bistro Sets Benches & Chairs Outdoor Dining Tables & Chairs Lounge & Corner Sets Outdoor Side Tables Kids Outdoor Outdoor Hanging Chairs Daybeds & Loungers Furniture Covers","","https://www.coxandcox.co.uk/outdoor/outdoor-furniture/chairs-benches-loungers/","2021-09-08 16:13:34"
"https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/modern-abstract/","200","Modern Abstract - Trends - Kids - Decorative Home - Indoor Living","text/html; charset=UTF-8","OK","Indexable","","65","584","","0","0","","","","","","Modern Abstract","15","","0","","","","","","https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/modern-abstract/","","","","","","","","","1","","4036","4026","99.950","469","289","","","","","","","","","","","","","HTTP/1.1","Filter Monochrome Modern Abstract Adventurer To the Moon & Back Under the Sea","","https://www.coxandcox.co.uk/indoor-living/decorative-home/kids/trends/modern-abstract/","2021-09-08 16:13:34"
